symbol,Report Date,Publish Date,eps_diluted,Operating Income (Loss),Net Income,Revenue,total_equity,total_debt,cash,enterprise_value_proxy,ebit_over_tev,return_on_equity,net_profit_margin,profitability_to_book_proxy
APO,2022-12-31,2023-03-01,0.41990073592332705,391546000.0,245348000.0,1101347000.0,4498901000.0,2864107000.0,9325364000.0,-1962356000.0,-0.19952852591476775,0.0545350964602244,0.2227708433400191,0.0545350964602244
APP,2020-12-31,2021-03-11,-0.05244230083482293,-4850000.0,-18772000.0,509837000.0,-158236000.0,1599200000.0,317235000.0,1123729000.0,-0.0043159872175586814,0.11863292803154782,-0.03681961097370336,0.11863292803154782
APP,2021-03-31,2021-05-14,-0.029391937304665036,11465000.0,-10521000.0,603877000.0,-129722000.0,2155922000.0,761075000.0,1265125000.0,0.009062345618021935,0.08110420745902777,-0.017422422115761983,0.08110420745902777
APP,2021-06-30,2021-08-13,0.04075930904835127,34978000.0,14423000.0,668806000.0,1997637000.0,1751986000.0,1183743000.0,2565880000.0,0.013631970318175441,0.007220030465995573,0.021565296962048786,0.007220030465995573
APP,2021-09-30,2021-11-12,0.00046314993710332787,45048000.0,178000.0,726951000.0,2049219000.0,1749330000.0,1049617000.0,2748932000.0,0.01638745520078343,8.686236073352824e-05,0.00024485831919895566,8.686236073352824e-05
APP,2021-12-31,2022-03-11,0.11409277474748526,58525000.0,31366000.0,793470000.0,2138291000.0,3227644000.0,1520504000.0,3845431000.0,0.015219360326579777,0.01466872376117189,0.039530164971580524,0.01466872376117189
APP,2022-03-31,2022-05-13,-0.30985739868222656,-127987000.0,-115257000.0,625421000.0,2012455000.0,3225479000.0,1413256000.0,3824678000.0,-0.033463470650339715,-0.057271839618774086,-0.1842870642335323,-0.057271839618774086
APP,2022-06-30,2022-08-12,-0.05816330550976383,53355000.0,-21748000.0,776231000.0,1907284000.0,3223357000.0,951560000.0,4179081000.0,0.01276716100980096,-0.011402601814936842,-0.0280174329548807,-0.011402601814936842
APP,2022-09-30,2022-11-10,0.06280944189494725,49267000.0,23771000.0,713099000.0,1881902000.0,3217531000.0,943508000.0,4155925000.0,0.011854641265181638,0.012631369752516337,0.033334782407491804,0.012631369752516337
APP,2022-12-31,2023-02-28,-0.21968935628830336,-22426000.0,-79512000.0,702307000.0,1902677000.0,3211722000.0,1080484000.0,4033915000.0,-0.005559363546331541,-0.04178954178770227,-0.11321544566692344,-0.04178954178770227
APP,2023-03-31,2023-05-10,-0.012107406069474821,61047000.0,-4518000.0,715405000.0,1898580000.0,3205873000.0,1245893000.0,3858560000.0,0.01582118717863659,-0.0023796732294662326,-0.006315303918759304,-0.0023796732294662326
APP,2023-06-30,2023-08-09,0.21935071157546082,131328000.0,80357000.0,750165000.0,1517400000.0,3200069000.0,876227000.0,3841242000.0,0.034188942014067324,0.05295703176486095,0.10711910046456447,0.05295703176486095
APP,2023-09-30,2023-11-08,0.3043908828241162,186318000.0,108639000.0,864256000.0,1095790000.0,3127302000.0,332491000.0,3890601000.0,0.04788925926868368,0.09914217140145466,0.12570233819609006,0.09914217140145466
APP,2023-12-31,2024-02-26,0.4866019978423082,393718000.0,172233000.0,-488064000.0,1256329000.0,3120906000.0,502152000.0,3875083000.0,0.10160246890195643,0.13709227439627678,-0.3528901947285602,0.13709227439627678
APP,2024-03-31,2024-05-08,0.6775258469112531,339559000.0,236183000.0,1058115000.0,760204000.0,3525454000.0,436336000.0,3849322000.0,0.08821267745332814,0.3106837112143582,0.22321108764170247,0.3106837112143582
APP,2024-06-30,2024-08-07,0.8908071551877832,384422000.0,309969000.0,711015000.0,814836000.0,3517729000.0,460449000.0,3872116000.0,0.09927956703776436,0.38040660942815485,0.4359528279994093,0.38040660942815485
APP,2024-09-30,2024-11-06,1.2475250840573942,534299000.0,434420000.0,835186000.0,938206000.0,3510019000.0,567596000.0,3880629000.0,0.13768360747703529,0.46303263888740853,0.520147607838254,0.46303263888740853
APP,2024-12-31,2025-02-27,1.729582699018934,628334000.0,599204000.0,999487000.0,1089818000.0,3508983000.0,697030000.0,3901771000.0,0.16103815421253578,0.5498202452152561,0.599511549424855,0.5498202452152561
APP,2025-03-31,2025-05-07,1.6713729651900615,839982000.0,576419000.0,1158974000.0,575421000.0,3709964000.0,551024000.0,3734361000.0,0.2249332616744873,1.0017343823044345,0.4973528310384875,1.0017343823044345
APTV,2020-06-30,2020-07-30,-1.4174509120483327,-239000000.0,-366000000.0,1960000000.0,7126000000.0,4146000000.0,1885000000.0,9387000000.0,-0.025460743581548952,-0.05136121246140893,-0.186734693877551,-0.05136121246140893
APTV,2020-09-30,2020-10-29,1.1058510244840594,382000000.0,299000000.0,3668000000.0,7554000000.0,4034000000.0,2122000000.0,9466000000.0,0.04035495457426579,0.0395816785808843,0.08151581243184297,0.0395816785808843
APTV,2020-12-31,2021-02-08,1.002077887257859,464000000.0,299000000.0,4212000000.0,8100000000.0,4101000000.0,2821000000.0,9380000000.0,0.049466950959488276,0.03691358024691358,0.07098765432098765,0.03691358024691358
APTV,2021-03-31,2021-05-06,1.0879988197978905,435000000.0,295000000.0,4023000000.0,8276000000.0,4024000000.0,2830000000.0,9470000000.0,0.04593453009503696,0.03564523924601257,0.07332836191896594,0.03564523924601257
APTV,2021-06-30,2021-08-05,0.6011654495832411,299000000.0,163000000.0,3807000000.0,8525000000.0,4047000000.0,2926000000.0,9646000000.0,0.03099730458221024,0.01912023460410557,0.04281586551090097,0.01912023460410557
APTV,2021-09-30,2021-11-04,0.3724188790560472,216000000.0,101000000.0,3654000000.0,8499000000.0,4008000000.0,2741000000.0,9766000000.0,0.022117550686053655,0.011883751029532886,0.027640941434044882,0.011883751029532886
APTV,2021-12-31,2022-02-07,0.11430678466076696,263000000.0,31000000.0,4134000000.0,8561000000.0,4067000000.0,3139000000.0,9489000000.0,0.027716303087785856,0.003621072304637309,0.007498790517658442,0.003621072304637309
APTV,2022-03-31,2022-05-05,0.32784469738829336,278000000.0,89000000.0,4178000000.0,8600000000.0,6538000000.0,4877000000.0,10261000000.0,0.02709287593801774,0.010348837209302325,0.021302058401148877,0.010348837209302325
APTV,2022-06-30,2022-08-04,-0.16609456317129886,116000000.0,-45000000.0,4057000000.0,8282000000.0,6450000000.0,4670000000.0,10062000000.0,0.011528523156430133,-0.005433470176285921,-0.01109193985703722,-0.005433470176285921
APTV,2022-09-30,2022-11-03,1.1102914053854667,481000000.0,301000000.0,4614000000.0,8381000000.0,6352000000.0,4850000000.0,9883000000.0,0.04866943235859557,0.03591456866722348,0.06523623753792805,0.03591456866722348
APTV,2022-12-31,2023-02-08,0.9174649963154016,473000000.0,249000000.0,4640000000.0,9094000000.0,6491000000.0,1531000000.0,14054000000.0,0.033655898676533375,0.027380690565207828,0.05366379310344828,0.027380690565207828
APTV,2023-03-31,2023-05-04,0.5974112180550946,359000000.0,162000000.0,4818000000.0,9272000000.0,6518000000.0,1100000000.0,14690000000.0,0.024438393464942136,0.017471958584987058,0.033623910336239106,0.017471958584987058
APTV,2023-06-30,2023-08-03,0.8871943395534699,452000000.0,242000000.0,5200000000.0,9522000000.0,6513000000.0,1302000000.0,14733000000.0,0.03067942713636055,0.02541482881747532,0.046538461538461535,0.02541482881747532
APTV,2023-09-30,2023-11-02,5.755980354051093,474000000.0,1629000000.0,5114000000.0,11073000000.0,6462000000.0,1808000000.0,15727000000.0,0.030139250969669993,0.14711460308859386,0.31853734845522097,0.14711460308859386
APTV,2023-12-31,2024-02-06,3.218235482379716,485000000.0,905000000.0,4919000000.0,11844000000.0,6213000000.0,1640000000.0,16417000000.0,0.02954254735944448,0.07640999662276259,0.1839804838381785,0.07640999662276259
APTV,2024-03-31,2024-05-02,0.7918346591115469,458000000.0,218000000.0,4901000000.0,11419000000.0,6208000000.0,941000000.0,16686000000.0,0.027448160134244278,0.019090988703038794,0.04448071822077127,0.019090988703038794
APTV,2024-06-30,2024-08-01,3.468550086898643,511000000.0,938000000.0,5051000000.0,11770000000.0,6979000000.0,2157000000.0,16592000000.0,0.030797974927675987,0.07969413763806288,0.18570580083151852,0.07969413763806288
APTV,2024-09-30,2024-10-31,1.4769305883310277,519000000.0,363000000.0,4854000000.0,9198000000.0,9540000000.0,1845000000.0,16893000000.0,0.030722784585331203,0.03946510110893672,0.07478368355995056,0.03946510110893672
APTV,2024-12-31,2025-02-07,1.1381975707126475,547000000.0,268000000.0,4907000000.0,9085000000.0,8352000000.0,1573000000.0,15864000000.0,0.03448058497226424,0.02949917446340121,0.05461585490116161,0.02949917446340121
APTV,2025-03-31,2025-05-01,-0.04771613239057823,485000000.0,-11000000.0,4825000000.0,9254000000.0,7887000000.0,1100000000.0,16041000000.0,0.030235022754192382,-0.0011886751674951373,-0.0022797927461139897,-0.0011886751674951373
ARE,2020-06-30,2020-07-27,1.8453812033941888,113243000.0,229654000.0,436956000.0,11068976000.0,7523270000.0,206860000.0,18385386000.0,0.006159402908375163,0.02074753798364004,0.5255769459625226,0.02074753798364004
ARE,2020-09-30,2020-10-26,0.6441809454175541,190855000.0,81056000.0,545042000.0,12335120000.0,7823171000.0,777047000.0,19381244000.0,0.009847407111741641,0.00657115617845631,0.1487151448879169,0.00657115617845631
ARE,2020-12-31,2021-02-01,3.2971418755927977,116513000.0,441484000.0,463720000.0,13443778000.0,7563286000.0,568532000.0,20438532000.0,0.005700654039145277,0.032839280743850424,0.9520486500474424,0.032839280743850424
ARE,2021-03-31,2021-04-26,0.058981174830050546,127052000.0,8121000.0,479849000.0,14781962000.0,8540918000.0,492184000.0,22830696000.0,0.005564963941528545,0.0005493857987187357,0.01692407403162245,0.0005493857987187357
ARE,2021-06-30,2021-07-26,2.796786938585788,137732000.0,385084000.0,509619000.0,16181817000.0,8840999000.0,323876000.0,24698940000.0,0.005576433644520777,0.0237973275807037,0.7556311675977544,0.0237973275807037
ARE,2021-09-30,2021-10-25,0.6805642612545444,132991000.0,103147000.0,547759000.0,16972121000.0,9263587000.0,325872000.0,25909836000.0,0.005132838355287158,0.006077437227792567,0.1883072665168441,0.006077437227792567
ARE,2021-12-31,2022-01-31,0.49415746795019827,120298000.0,74895000.0,576923000.0,19033250000.0,8791866000.0,361348000.0,27463768000.0,0.00438024381796409,0.00393495593238149,0.12981801730906897,0.00393495593238149
ARE,2022-03-31,2022-04-25,-0.969294976896706,152147000.0,-149569000.0,615065000.0,20180616000.0,10303247000.0,775060000.0,29708803000.0,0.005121276680181292,-0.007411518062679553,-0.243175924495785,-0.007411518062679553
ARE,2022-06-30,2022-07-25,1.7207170760692296,162005000.0,272214000.0,643764000.0,20462136000.0,10271406000.0,420258000.0,30313284000.0,0.005344356619361993,0.013303303232858974,0.4228475031222622,0.013303303232858974
ARE,2022-09-30,2022-10-24,2.1336271463411616,153776000.0,344696000.0,659852000.0,21255379000.0,10525848000.0,533824000.0,31247403000.0,0.004921240974809971,0.01621688326517255,0.5223838072779957,0.01621688326517255
ARE,2022-12-31,2023-01-30,0.3147522555149296,158457000.0,54319000.0,670281000.0,22683247000.0,10159762000.0,825193000.0,32017816000.0,0.004949025879841399,0.002394674801186973,0.0810391462685053,0.002394674801186973
ARE,2023-03-31,2023-04-24,0.45590921866216977,180364000.0,77862000.0,700795000.0,22686767000.0,11537305000.0,1263452000.0,32960620000.0,0.005472105803835001,0.0034320447686530214,0.11110524475773942,0.0034320447686530214
ARE,2023-06-30,2023-07-24,0.5263659986890158,182629000.0,89937000.0,713900000.0,22767252000.0,11183363000.0,924370000.0,33026245000.0,0.0055298142431875015,0.003950279111418453,0.12597982910771816,0.003950279111418453
ARE,2023-09-30,2023-10-23,0.1420153314997952,180744000.0,24269000.0,713788000.0,22712882000.0,11202835000.0,532390000.0,33383327000.0,0.005414199729104292,0.0010685125736135115,0.034000291403049644,0.0010685125736135115
ARE,2023-12-31,2024-01-29,-0.5168324585909829,189955000.0,-88429000.0,757216000.0,22622993000.0,11315642000.0,618190000.0,33320445000.0,0.005700854235290075,-0.003908810827992565,-0.11678173731141445,-0.003908810827992565
ARE,2024-03-31,2024-04-22,0.9918347882220891,216185000.0,170545000.0,769108000.0,22755918000.0,12217163000.0,722176000.0,34250905000.0,0.006311804023864479,0.00749453394936649,0.22174389032489586,0.00749453394936649
ARE,2024-06-30,2024-07-22,0.27150273525838164,214131000.0,46702000.0,766734000.0,22666867000.0,12424055000.0,561021000.0,34529901000.0,0.006201320994230479,0.0020603641429580892,0.060910302660375046,0.0020603641429580892
ARE,2024-09-30,2024-10-21,0.9761068941868439,220399000.0,167947000.0,791607000.0,22703450000.0,12691601000.0,562606000.0,34832445000.0,0.006327405383113359,0.007397421977717043,0.2121595690791011,0.007397421977717043
ARE,2024-12-31,2025-01-27,-0.36133492778525983,185675000.0,-62245000.0,788945000.0,22398461000.0,12244374000.0,552146000.0,34090689000.0,0.005446501829282476,-0.002778985574053503,-0.07889650102351875,-0.002778985574053503
ARE,2025-03-31,2025-04-28,-0.052421388442547005,159026000.0,-8939000.0,758158000.0,21999558000.0,13090834000.0,476430000.0,34613962000.0,0.004594273258865887,-0.00040632634528384615,-0.01179041835606826,-0.00040632634528384615
ATO,2020-06-30,2020-08-05,0.9574013264841668,139035000.0,117791000.0,492995000.0,6461471000.0,4531498000.0,208064000.0,10784905000.0,0.012891629550747085,0.0182297498510788,0.23892940090670292,0.0182297498510788
ATO,2020-09-30,2020-11-13,0.5264544721998389,100845000.0,65333000.0,474914000.0,6791203000.0,4531944000.0,20808000.0,11302339000.0,0.008922489406838709,0.009620239595252858,0.13756806495491816,0.009620239595252858
ATO,2020-12-31,2021-02-02,1.7135412566714423,298840000.0,217678000.0,914480000.0,7213156000.0,5125033000.0,457599000.0,11880590000.0,0.025153632942471714,0.030177913800838358,0.23803473011984952,0.030177913800838358
ATO,2021-03-31,2021-05-05,2.297497754792357,381804000.0,296754000.0,1319073000.0,7820925000.0,7316581000.0,865311000.0,14272195000.0,0.026751596373227805,0.03794359362863088,0.22497162780225205,0.03794359362863088
ATO,2021-06-30,2021-08-04,0.7994613583138174,133390000.0,102411000.0,605553000.0,7773758000.0,7328947000.0,524621000.0,14578084000.0,0.009150036451978188,0.013173937238591683,0.16911979628537882,0.013173937238591683
ATO,2021-09-30,2021-11-12,0.3705337450374945,90964000.0,48720000.0,568384000.0,7906889000.0,7330657000.0,116723000.0,15120823000.0,0.0060158101182720015,0.006161715435742174,0.08571669856998086,0.006161715435742174
ATO,2021-12-31,2022-02-08,1.8953272591758819,275861000.0,249209000.0,1012786000.0,8289545000.0,7956554000.0,264005000.0,15982094000.0,0.01726062930176734,0.030063049298845713,0.24606284052109725,0.030063049298845713
ATO,2022-03-31,2022-05-04,2.4717384360312122,385132000.0,324999000.0,1649819000.0,8983231000.0,7958999000.0,582495000.0,16359735000.0,0.023541457120179514,0.03617840841452257,0.19699070019196044,0.03617840841452257
ATO,2022-06-30,2022-08-03,0.9900873422986275,154587000.0,128547000.0,816429000.0,9268171000.0,7960594000.0,328075000.0,16900690000.0,0.009146786314641591,0.013869726831755694,0.1574503110497055,0.013869726831755694
ATO,2022-09-30,2022-11-14,0.5518046120430704,105402000.0,71643000.0,722628000.0,9419091000.0,8147071000.0,51554000.0,17514608000.0,0.0060179479894725595,0.007606147981795696,0.09914229728158887,0.007606147981795696
ATO,2022-12-31,2023-02-07,1.9250814332247557,321186000.0,271860000.0,1484009000.0,9836274000.0,8753279000.0,171597000.0,18417956000.0,0.017438742931083124,0.027638514339881137,0.18319295907235064,0.027638514339881137
ATO,2023-03-31,2023-05-03,2.484050643460868,422638000.0,357671000.0,1540973000.0,10205205000.0,6554609000.0,95175000.0,16664639000.0,0.025361365463722318,0.0350478995767356,0.2321072465254096,0.0350478995767356
ATO,2023-06-30,2023-08-02,0.9434506082825005,169253000.0,137807000.0,662733000.0,10602381000.0,6650158000.0,58113000.0,17194426000.0,0.009843480672166666,0.012997740790488476,0.20793743483423943,0.012997740790488476
ATO,2023-09-30,2023-11-14,0.7252989339958633,154070000.0,118524000.0,587642000.0,10870064000.0,6892634000.0,19248000.0,17743450000.0,0.00868320422465755,0.010903707650663326,0.20169422879916685,0.010903707650663326
ATO,2023-12-31,2024-02-06,2.078092351649232,399105000.0,311292000.0,1158467000.0,11273209000.0,7540756000.0,285445000.0,18528520000.0,0.021540036657002288,0.02761343287434838,0.2687102869568145,0.02761343287434838
ATO,2024-03-31,2024-05-08,2.8554630957652827,550990000.0,432023000.0,1647227000.0,11618639000.0,7535708000.0,263769000.0,18890578000.0,0.029167450567155754,0.03718361505164245,0.26227289863510006,0.03718361505164245
ATO,2024-06-30,2024-08-07,1.0793241023233984,220267000.0,165564000.0,701549000.0,12183076000.0,7876078000.0,679262000.0,19379892000.0,0.011365749613052539,0.013589671442581495,0.23599777064752425,0.013589671442581495
ATO,2024-09-30,2024-11-18,0.8581252841400242,185000000.0,134016000.0,657944000.0,12157669000.0,7870375000.0,308856000.0,19719188000.0,0.009381725048719045,0.011023165707176269,0.20368906776260592,0.011023165707176269
ATO,2024-12-31,2025-02-04,2.229432785888078,459480000.0,351858000.0,1175999000.0,12780481000.0,8510133000.0,589406000.0,20701208000.0,0.022195806157785575,0.027530888704423565,0.2991992340129541,0.027530888704423565
ATO,2025-03-31,2025-05-07,3.026791168513832,628939000.0,485576000.0,1950502000.0,13137965000.0,8506464000.0,545120000.0,21099309000.0,0.02980851173846499,0.036959757466243824,0.24894924486106654,0.036959757466243824
AVB,2020-06-30,2020-08-05,1.2138001519985766,186480000.0,170828000.0,576405000.0,10873559000.0,7630210000.0,322817000.0,18180952000.0,0.010256888638174722,0.01571040355784155,0.29636800513527817,0.01571040355784155
AVB,2020-09-30,2020-11-04,1.0504913945307934,165228000.0,147703000.0,567404000.0,10672835000.0,7563646000.0,87530000.0,18148951000.0,0.009103997250309397,0.013839153327115054,0.2603136389591896,0.013839153327115054
AVB,2020-12-31,2021-02-25,2.443242341187511,151376000.0,341128000.0,555802000.0,10754851000.0,7564337000.0,216976000.0,18102212000.0,0.008362292961766219,0.031718524040918836,0.6137581368904754,0.031718524040918836
AVB,2021-03-31,2021-05-05,1.0191368027437835,141026000.0,142223000.0,551135000.0,10671761000.0,7537784000.0,129298000.0,18080247000.0,0.007800004059679052,0.013327041338350812,0.25805474157874203,0.013327041338350812
AVB,2021-06-30,2021-08-04,3.20779676080077,146408000.0,447953000.0,561743000.0,10911626000.0,7533633000.0,297036000.0,18148223000.0,0.008067346318149165,0.04105281834256416,0.7974340579232853,0.04105281834256416
AVB,2021-09-30,2021-11-04,0.5647293885742022,148634000.0,78914000.0,580774000.0,10791366000.0,7779304000.0,322294000.0,18248376000.0,0.008145053565314524,0.007312697947599961,0.13587729478247992,0.007312697947599961
AVB,2021-12-31,2022-02-25,2.3986895549413285,176633000.0,335209000.0,601197000.0,10936461000.0,8103547000.0,420251000.0,18619757000.0,0.009486321438029507,0.030650591631058714,0.5575693158814831,0.030650591631058714
AVB,2022-03-31,2022-05-04,1.8726950423135147,172670000.0,262044000.0,613927000.0,10980628000.0,8005033000.0,343457000.0,18642204000.0,0.009262316837644304,0.023864208859456854,0.4268325061448674,0.023864208859456854
AVB,2022-06-30,2022-08-03,0.9911539593102825,196712000.0,138691000.0,644559000.0,10920941000.0,8001193000.0,152522000.0,18769612000.0,0.010480344505789465,0.012699546678257853,0.21517192374941627,0.012699546678257853
AVB,2022-09-30,2022-11-08,3.53556183630456,203348000.0,494747000.0,665288000.0,11213443000.0,7967974000.0,200999000.0,18980418000.0,0.010713568057352582,0.04412088240873031,0.7436583855412994,0.04412088240873031
AVB,2022-12-31,2023-02-24,1.7181804034238,212560000.0,241293000.0,669671000.0,11256238000.0,8316045000.0,613189000.0,18959094000.0,0.011211506203830204,0.021436380431899184,0.3603157371306209,0.021436380431899184
AVB,2023-03-31,2023-05-05,1.0491215743950975,210238000.0,146902000.0,674708000.0,11171990000.0,8066895000.0,254466000.0,18984419000.0,0.011074239353861712,0.01314913457674058,0.21772677958464995,0.01314913457674058
AVB,2023-06-30,2023-08-04,2.588744315646302,227803000.0,367923000.0,690860000.0,11817078000.0,8062699000.0,769622000.0,19110155000.0,0.011920520791170976,0.031134854149223692,0.5325579712242712,0.031134854149223692
AVB,2023-09-30,2023-11-03,1.2097981703679457,222597000.0,172031000.0,697635000.0,11779330000.0,7877005000.0,508571000.0,19147764000.0,0.01162522161856601,0.014604480900017234,0.24659169909766568,0.014604480900017234
AVB,2023-12-31,2024-02-23,1.7012619482735203,225640000.0,241969000.0,704705000.0,11784791000.0,7981822000.0,397890000.0,19368723000.0,0.01164970968917259,0.020532311519143615,0.34336211606274963,0.020532311519143615
AVB,2024-03-31,2024-05-03,1.2195587126687286,224563000.0,173449000.0,712859000.0,11715707000.0,7983271000.0,287892000.0,19411086000.0,0.011568801457064277,0.014804825692551035,0.2433145965751993,0.014804825692551035
AVB,2024-06-30,2024-08-06,1.7833712969432811,238881000.0,253934000.0,726041000.0,11741494000.0,8374031000.0,545769000.0,19569756000.0,0.01220664171796521,0.021627060406452535,0.34975159805024786,0.021627060406452535
AVB,2024-09-30,2024-11-12,2.6138623882099306,226636000.0,372519000.0,734307000.0,11884884000.0,8375262000.0,552356000.0,19707790000.0,0.011499818092236623,0.03134393234296607,0.5073068893528184,0.03134393234296607
AVB,2024-12-31,2025-02-27,1.9767477003679286,225670000.0,282092000.0,740549000.0,11941092000.0,8077249000.0,108576000.0,19909765000.0,0.01133463905776889,0.023623635091330007,0.38092280186726335,0.023623635091330007
AVB,2025-03-31,2025-05-08,1.6604864579576692,239351000.0,236597000.0,745880000.0,11916283000.0,8303437000.0,53255000.0,20166465000.0,0.01186876331573233,0.019854932951827345,0.3172051804579825,0.019854932951827345
AVGO,2020-08-31,2020-09-11,0.16303317535545023,1060000000.0,688000000.0,5821000000.0,23585000000.0,44023000000.0,8857000000.0,58751000000.0,0.018042246089428265,0.029171083315666736,0.11819275038653153,0.029171083315666736
AVGO,2020-11-30,2020-12-18,0.3115294117647059,1561000000.0,1324000000.0,6467000000.0,23901000000.0,41062000000.0,7618000000.0,57345000000.0,0.027221204987357223,0.055395171750135974,0.20473171486005876,0.055395171750135974
AVGO,2021-01-31,2021-03-12,0.3273159144893112,1908000000.0,1378000000.0,6655000000.0,23999000000.0,41932000000.0,9552000000.0,56379000000.0,0.03384238812323737,0.057419059127463645,0.20706235912847484,0.057419059127463645
AVGO,2021-04-30,2021-06-11,0.35463182897862233,2000000000.0,1493000000.0,6610000000.0,23966000000.0,40438000000.0,9518000000.0,54886000000.0,0.03643916481434246,0.062296586831344404,0.2258698940998487,0.062296586831344404
AVGO,2021-07-31,2021-09-09,0.4456057007125891,2153000000.0,1876000000.0,6778000000.0,24367000000.0,40457000000.0,11105000000.0,53719000000.0,0.04007892924291219,0.07698937087043953,0.2767778105635881,0.07698937087043953
AVGO,2021-10-31,2021-12-17,0.4724465558194774,2590000000.0,1989000000.0,7407000000.0,24989000000.0,39730000000.0,12163000000.0,52556000000.0,0.04928076718167288,0.07959502180959623,0.26852976913730253,0.07959502180959623
AVGO,2022-01-31,2022-03-10,0.5843971631205673,3125000000.0,2472000000.0,7706000000.0,22994000000.0,39505000000.0,10219000000.0,52280000000.0,0.059774292272379494,0.1075063059928677,0.3207889955878536,0.1075063059928677
AVGO,2022-04-30,2022-06-09,0.6122931442080378,3412000000.0,2590000000.0,8103000000.0,20990000000.0,39466000000.0,9005000000.0,51451000000.0,0.06631552350780354,0.12339209147212958,0.319634703196347,0.12339209147212958
AVGO,2022-07-31,2022-09-08,0.7267139479905438,3745000000.0,3074000000.0,8464000000.0,20903000000.0,39495000000.0,9977000000.0,50421000000.0,0.07427460780230459,0.14706023058891068,0.3631852551984877,0.14706023058891068
AVGO,2022-10-31,2022-12-16,0.7940898345153664,4001000000.0,3359000000.0,8930000000.0,22709000000.0,39515000000.0,12416000000.0,49808000000.0,0.08032846129135882,0.14791492359857325,0.3761478163493841,0.14791492359857325
AVGO,2023-01-31,2023-03-08,0.8797202797202798,4113000000.0,3774000000.0,8915000000.0,23310000000.0,39282000000.0,12647000000.0,49945000000.0,0.08235058564420863,0.1619047619047619,0.423331463825014,0.1619047619047619
AVGO,2023-04-30,2023-06-13,0.8152224824355971,4017000000.0,3481000000.0,8733000000.0,22007000000.0,39311000000.0,11553000000.0,49765000000.0,0.0807193810911283,0.1581769436997319,0.39860300011450817,0.1581769436997319
AVGO,2023-07-31,2023-09-11,0.7737174982431483,4068000000.0,3303000000.0,8876000000.0,22079000000.0,39341000000.0,12055000000.0,49365000000.0,0.08240656335460346,0.14959916662892342,0.3721270842721947,0.14959916662892342
AVGO,2023-10-31,2023-12-14,0.8289814161373794,4253000000.0,3524000000.0,9295000000.0,23988000000.0,39229000000.0,14189000000.0,49028000000.0,0.08674634902504691,0.1469067867266967,0.3791285637439484,0.1469067867266967
AVGO,2024-01-31,2024-03-14,0.2837259100642398,2703000000.0,1325000000.0,11961000000.0,70284000000.0,75901000000.0,11864000000.0,134321000000.0,0.02012343565041952,0.01885208582323146,0.11077669091213109,0.01885208582323146
AVGO,2024-04-30,2024-06-13,0.441875,3257000000.0,2121000000.0,12487000000.0,69961000000.0,74016000000.0,9809000000.0,134168000000.0,0.024275535149961242,0.03031689083918183,0.16985665091695362,0.03031689083918183
AVGO,2024-07-31,2024-09-11,-0.388520513883133,4091000000.0,-1875000000.0,13072000000.0,65651000000.0,69959000000.0,9952000000.0,125658000000.0,0.032556621942096804,-0.02856011332652968,-0.14343635250917994,-0.02856011332652968
AVGO,2024-10-31,2024-12-20,0.8959801077496892,4945000000.0,4324000000.0,14054000000.0,67678000000.0,67566000000.0,9348000000.0,125896000000.0,0.03927845205566499,0.06389077691421141,0.3076704141169774,0.06389077691421141
AVGO,2025-01-31,2025-03-12,1.1379239040529363,6446000000.0,5503000000.0,14916000000.0,69789000000.0,66579000000.0,9307000000.0,127061000000.0,0.05073153839494416,0.07885196807519809,0.3689326897291499,0.07885196807519809
AVGO,2025-04-30,2025-06-11,1.0288023207625363,5915000000.0,4965000000.0,15004000000.0,69586000000.0,67282000000.0,9472000000.0,127396000000.0,0.046430029200288866,0.07135055902049263,0.33091175686483604,0.07135055902049263
AVY,2020-06-30,2020-07-28,0.951073985680191,163500000.0,79700000.0,1528500000.0,1213900000.0,2379500000.0,262600000.0,3330800000.0,0.04908730635282815,0.06565614960046132,0.052142623487078835,0.06565614960046132
AVY,2020-09-30,2020-10-27,1.7916666666666667,225900000.0,150500000.0,1729100000.0,1334600000.0,2255500000.0,284700000.0,3305400000.0,0.06834271192593937,0.11276787052300315,0.08703950031808455,0.11276787052300315
AVY,2020-12-31,2021-02-25,2.2662721893491122,269300000.0,191500000.0,1990900000.0,1484900000.0,2234100000.0,252300000.0,3466700000.0,0.07768194536590994,0.128964913462186,0.09618765382490331,0.128964913462186
AVY,2021-03-31,2021-05-04,2.497020262216925,284700000.0,209500000.0,2051300000.0,1581900000.0,2256600000.0,328000000.0,3510500000.0,0.08109955846745479,0.13243567861432454,0.10213035635938185,0.13243567861432454
AVY,2021-06-30,2021-08-03,2.1907032181168056,269300000.0,183800000.0,2102000000.0,1703600000.0,2163100000.0,344800000.0,3521900000.0,0.07646440841591187,0.1078891758628786,0.08744053282588012,0.1078891758628786
AVY,2021-09-30,2021-11-02,1.958233890214797,257500000.0,164100000.0,2071800000.0,1799200000.0,3453800000.0,207200000.0,5045800000.0,0.051032541916048994,0.09120720320142285,0.07920648711265567,0.09120720320142285
AVY,2021-12-31,2022-02-23,2.1801909307875893,252800000.0,182700000.0,2183200000.0,1924400000.0,3104700000.0,162700000.0,4866400000.0,0.05194805194805195,0.09493868218665558,0.0836844998167827,0.09493868218665558
